Date,Open,High,Low,Close,Volume
2025-05-20 19:25:00,3280.23,3280.39,3278.25,3278.25,1209
2025-05-20 19:30:00,3278.26,3279.43,3277.49,3278.14,1231
2025-05-20 19:35:00,3278.15,3278.44,3275.31,3276.0,1443
2025-05-20 19:40:00,3276.1,3279.66,3276.04,3279.6,1455
2025-05-20 19:45:00,3279.6,3280.03,3277.35,3278.2,1256
2025-05-20 19:50:00,3278.21,3279.7,3276.79,3279.68,1381
2025-05-20 19:55:00,3279.64,3280.1,3278.41,3278.64,1014
2025-05-20 20:00:00,3278.65,3279.63,3278.09,3279.4,1234
2025-05-20 20:05:00,3279.39,3281.64,3279.18,3281.08,1288
2025-05-20 20:10:00,3281.1,3283.3,3280.58,3280.78,1101
2025-05-20 20:15:00,3280.8,3283.63,3280.41,3283.49,1067
2025-05-20 20:20:00,3283.49,3285.0,3283.12,3284.3,1376
2025-05-20 20:25:00,3284.29,3284.29,3280.52,3282.44,1529
2025-05-20 20:30:00,3282.43,3284.51,3282.22,3284.19,1136
2025-05-20 20:35:00,3284.23,3286.47,3283.42,3286.39,1259
2025-05-20 20:40:00,3286.38,3286.56,3283.6,3284.57,1132
2025-05-20 20:45:00,3284.53,3285.47,3283.84,3285.01,992
2025-05-20 20:50:00,3285.06,3287.63,3284.88,3286.05,1221
2025-05-20 20:55:00,3286.03,3287.85,3285.4,3286.28,1150
2025-05-20 21:00:00,3286.33,3287.23,3285.12,3285.51,1098
2025-05-20 21:05:00,3285.5,3286.94,3285.0,3286.87,784
2025-05-20 21:10:00,3286.91,3287.23,3285.63,3285.92,1039
2025-05-20 21:15:00,3285.93,3286.08,3283.97,3284.47,1241
2025-05-20 21:20:00,3284.48,3287.26,3284.31,3286.92,1303
2025-05-20 21:25:00,3286.9,3289.7,3286.63,3288.06,1821
2025-05-20 21:30:00,3288.03,3288.59,3286.44,3287.63,1547
2025-05-20 21:35:00,3287.61,3288.13,3286.79,3287.46,897
2025-05-20 21:40:00,3287.44,3288.43,3286.8,3287.43,888
2025-05-20 21:45:00,3287.54,3288.78,3287.33,3288.42,1200
2025-05-20 21:50:00,3288.41,3288.49,3287.27,3288.18,932
2025-05-20 21:55:00,3288.22,3288.5,3287.54,3287.61,783
2025-05-20 22:00:00,3287.61,3288.76,3287.18,3287.76,1213
2025-05-20 22:05:00,3287.76,3288.24,3287.19,3287.83,1262
2025-05-20 22:10:00,3287.84,3288.7,3287.08,3288.24,1009
2025-05-20 22:15:00,3288.23,3289.58,3287.82,3288.83,896
2025-05-20 22:20:00,3288.86,3290.87,3288.37,3290.34,1366
2025-05-20 22:25:00,3290.3,3290.3,3288.69,3289.47,1215
2025-05-20 22:30:00,3289.46,3290.34,3289.12,3289.64,1417
2025-05-20 22:35:00,3289.67,3290.51,3289.09,3290.01,905
2025-05-20 22:40:00,3290.02,3291.89,3289.74,3290.9,897
2025-05-20 22:45:00,3290.92,3294.3,3290.76,3294.18,1246
2025-05-20 22:50:00,3294.22,3294.51,3292.04,3292.92,1294
2025-05-20 22:55:00,3292.9,3295.07,3292.76,3293.93,1660
2025-05-20 23:00:00,3293.96,3295.06,3293.39,3294.68,1146
2025-05-20 23:05:00,3294.65,3295.22,3293.93,3295.13,796
2025-05-20 23:10:00,3295.16,3295.66,3294.61,3295.24,881
2025-05-20 23:15:00,3295.26,3295.37,3294.41,3294.62,520
2025-05-20 23:20:00,3294.57,3294.97,3293.77,3293.91,632
2025-05-20 23:25:00,3293.92,3293.92,3289.91,3290.28,1219
2025-05-20 23:30:00,3290.28,3291.7,3289.2,3289.35,807
2025-05-20 23:35:00,3289.34,3290.47,3289.26,3290.47,702
2025-05-20 23:40:00,3290.48,3291.14,3289.8,3290.48,560
2025-05-20 23:45:00,3290.42,3291.26,3290.01,3290.29,555
2025-05-20 23:50:00,3290.3,3290.97,3289.59,3290.0,463
2025-05-20 23:55:00,3290.04,3290.49,3289.47,3289.76,407
2025-05-21 01:00:00,3290.68,3292.97,3289.87,3292.43,1031
2025-05-21 01:05:00,3292.44,3299.67,3292.44,3298.5,1634
2025-05-21 01:10:00,3298.5,3303.96,3298.18,3299.72,1852
2025-05-21 01:15:00,3299.68,3301.18,3296.78,3300.76,1296
2025-05-21 01:20:00,3300.75,3300.85,3296.62,3299.18,1141
2025-05-21 01:25:00,3299.25,3299.81,3295.28,3295.99,1113
2025-05-21 01:30:00,3295.98,3297.64,3294.23,3294.78,1589
2025-05-21 01:35:00,3294.8,3296.97,3294.77,3296.0,750
2025-05-21 01:40:00,3295.99,3297.48,3292.76,3292.91,951
2025-05-21 01:45:00,3292.92,3295.83,3292.92,3295.72,774
2025-05-21 01:50:00,3295.74,3297.72,3294.91,3297.32,782
2025-05-21 01:55:00,3297.34,3298.08,3296.07,3296.63,685
2025-05-21 02:00:00,3296.64,3296.68,3289.27,3291.04,1540
2025-05-21 02:05:00,3291.06,3291.91,3289.97,3290.74,1025
2025-05-21 02:10:00,3290.77,3293.16,3289.06,3292.51,709
2025-05-21 02:15:00,3292.54,3292.99,3290.24,3290.83,655
2025-05-21 02:20:00,3290.81,3292.2,3290.21,3291.44,617
2025-05-21 02:25:00,3291.49,3293.48,3290.8,3292.24,718
2025-05-21 02:30:00,3292.21,3293.06,3288.48,3290.1,1290
2025-05-21 02:35:00,3290.08,3291.59,3288.99,3291.56,785
2025-05-21 02:40:00,3291.57,3292.46,3291.31,3292.12,555
2025-05-21 02:45:00,3292.14,3292.38,3290.96,3291.78,734
2025-05-21 02:50:00,3291.76,3292.12,3290.78,3291.68,667
2025-05-21 02:55:00,3291.67,3292.29,3290.42,3290.53,898
2025-05-21 03:00:00,3290.52,3292.36,3288.81,3292.2,1274
2025-05-21 03:05:00,3292.22,3293.36,3291.58,3293.2,982
2025-05-21 03:10:00,3293.23,3296.33,3293.06,3294.65,1080
2025-05-21 03:15:00,3294.62,3294.81,3292.99,3293.28,930
2025-05-21 03:20:00,3293.27,3295.75,3292.22,3294.86,1264
2025-05-21 03:25:00,3294.91,3297.18,3293.87,3295.78,1304
2025-05-21 03:30:00,3295.83,3299.85,3295.83,3299.51,1253
2025-05-21 03:35:00,3299.45,3303.48,3299.32,3303.33,1494
2025-05-21 03:40:00,3303.33,3304.11,3300.53,3302.02,1646
2025-05-21 03:45:00,3302.0,3303.59,3300.5,3301.48,1276
2025-05-21 03:50:00,3301.47,3303.41,3300.99,3302.06,1630
2025-05-21 03:55:00,3302.02,3303.78,3300.56,3303.39,1304
2025-05-21 04:00:00,3303.38,3314.44,3302.74,3303.38,4382
2025-05-21 04:05:00,3303.42,3307.97,3299.53,3303.72,3219
2025-05-21 04:10:00,3303.66,3305.41,3297.39,3297.65,2625
2025-05-21 04:15:00,3297.61,3298.87,3293.29,3293.41,2299
2025-05-21 04:20:00,3293.4,3294.28,3286.77,3287.21,2773
2025-05-21 04:25:00,3287.18,3290.41,3285.4,3289.47,2960
2025-05-21 04:30:00,3289.49,3290.55,3286.65,3289.57,2089
2025-05-21 04:35:00,3289.56,3292.78,3287.72,3292.65,1886
2025-05-21 04:40:00,3292.66,3295.62,3290.85,3293.93,2074
2025-05-21 04:45:00,3293.95,3297.62,3292.51,3296.44,1990
2025-05-21 04:50:00,3296.4,3297.72,3294.97,3296.72,2062
2025-05-21 04:55:00,3296.72,3299.18,3294.49,3294.54,1760
2025-05-21 05:00:00,3294.53,3295.07,3289.47,3293.16,2937
2025-05-21 05:05:00,3293.18,3295.89,3293.18,3294.79,1924
2025-05-21 05:10:00,3294.8,3298.35,3293.02,3297.64,1767
2025-05-21 05:15:00,3297.63,3297.63,3293.95,3294.12,1505
2025-05-21 05:20:00,3294.23,3295.03,3291.91,3294.33,1407
2025-05-21 05:25:00,3294.26,3296.33,3293.05,3294.59,1463
2025-05-21 05:30:00,3294.62,3297.32,3293.5,3297.22,1482
2025-05-21 05:35:00,3297.2,3299.5,3293.45,3299.37,1754
2025-05-21 05:40:00,3299.39,3305.01,3299.3,3303.54,1806
2025-05-21 05:45:00,3303.55,3305.06,3302.27,3302.39,1580
2025-05-21 05:50:00,3302.47,3303.2,3300.1,3303.12,1539
2025-05-21 05:55:00,3303.1,3304.79,3300.37,3301.54,1463
2025-05-21 06:00:00,3301.54,3302.01,3299.04,3300.7,1106
2025-05-21 06:05:00,3300.7,3301.91,3299.93,3299.94,778
2025-05-21 06:10:00,3299.96,3303.65,3299.96,3303.0,1051
2025-05-21 06:15:00,3303.0,3304.32,3301.96,3303.04,825
2025-05-21 06:20:00,3303.02,3305.66,3302.45,3304.96,1278
2025-05-21 06:25:00,3304.96,3307.95,3304.01,3307.6,1338
2025-05-21 06:30:00,3307.59,3308.24,3305.53,3306.18,1184
2025-05-21 06:35:00,3306.15,3307.43,3305.66,3307.22,1140
2025-05-21 06:40:00,3307.43,3307.65,3306.14,3307.01,973
2025-05-21 06:45:00,3307.01,3309.55,3305.46,3309.54,1301
2025-05-21 06:50:00,3309.51,3309.54,3307.61,3308.57,1435
2025-05-21 06:55:00,3308.56,3308.97,3306.66,3307.51,1106
2025-05-21 07:00:00,3307.48,3308.1,3304.68,3305.09,1161
2025-05-21 07:05:00,3305.08,3306.46,3304.12,3306.21,1246
2025-05-21 07:10:00,3306.16,3306.76,3304.97,3305.08,822
2025-05-21 07:15:00,3305.09,3307.03,3304.97,3306.06,906
2025-05-21 07:20:00,3306.1,3306.59,3302.54,3302.99,1065
2025-05-21 07:25:00,3303.0,3304.41,3302.62,3304.24,1108
2025-05-21 07:30:00,3304.25,3304.33,3301.91,3302.94,748
2025-05-21 07:35:00,3302.96,3305.2,3302.6,3304.74,929
2025-05-21 07:40:00,3304.81,3306.4,3303.1,3304.8,1250
2025-05-21 07:45:00,3304.82,3306.21,3304.69,3305.61,936
2025-05-21 07:50:00,3305.61,3305.68,3303.45,3303.76,840
2025-05-21 07:55:00,3303.73,3303.82,3301.32,3302.16,1053
2025-05-21 08:00:00,3302.14,3302.14,3300.31,3301.24,1013
2025-05-21 08:05:00,3301.26,3301.38,3298.35,3300.2,1265
2025-05-21 08:10:00,3300.19,3301.62,3299.2,3299.83,989
2025-05-21 08:15:00,3299.82,3300.35,3298.79,3299.33,907
2025-05-21 08:20:00,3299.32,3301.71,3299.09,3300.92,933
2025-05-21 08:25:00,3300.91,3303.01,3300.53,3302.64,1036
2025-05-21 08:30:00,3302.64,3304.12,3300.5,3301.38,1722
2025-05-21 08:35:00,3301.35,3304.8,3300.64,3304.45,1275
2025-05-21 08:40:00,3304.42,3313.16,3304.41,3312.39,2549
2025-05-21 08:45:00,3312.4,3315.6,3310.92,3312.82,2003
2025-05-21 08:50:00,3312.8,3319.75,3312.33,3316.91,2217
2025-05-21 08:55:00,3316.88,3317.75,3314.63,3316.5,2052
2025-05-21 09:00:00,3316.48,3317.44,3312.29,3313.6,2389
2025-05-21 09:05:00,3313.62,3314.78,3310.99,3310.99,1616
2025-05-21 09:10:00,3311.0,3314.96,3310.71,3314.54,1814
2025-05-21 09:15:00,3314.58,3315.91,3313.3,3314.85,1771
2025-05-21 09:20:00,3314.87,3316.73,3312.31,3315.51,1681
2025-05-21 09:25:00,3315.52,3318.48,3315.28,3318.48,1936
2025-05-21 09:30:00,3318.51,3319.12,3314.97,3317.97,2277
2025-05-21 09:35:00,3317.99,3319.47,3315.84,3317.87,1881
2025-05-21 09:40:00,3317.9,3320.12,3317.46,3319.11,2088
2025-05-21 09:45:00,3319.1,3319.65,3316.1,3316.56,1567
2025-05-21 09:50:00,3316.58,3320.09,3316.48,3319.91,1251
2025-05-21 09:55:00,3320.02,3320.56,3318.26,3319.88,1763
2025-05-21 10:00:00,3319.86,3319.93,3314.87,3316.18,2216
2025-05-21 10:05:00,3316.17,3316.51,3313.09,3314.54,1745
2025-05-21 10:10:00,3314.53,3315.03,3311.42,3311.66,1545
2025-05-21 10:15:00,3311.68,3313.3,3309.55,3310.05,2029
2025-05-21 10:20:00,3310.03,3313.61,3308.35,3312.64,2189
2025-05-21 10:25:00,3312.58,3313.46,3310.11,3312.47,1569
2025-05-21 10:30:00,3312.49,3314.8,3312.02,3312.43,1300
2025-05-21 10:35:00,3312.48,3314.68,3311.25,3314.2,1156
2025-05-21 10:40:00,3314.26,3315.11,3312.17,3314.56,1304
2025-05-21 10:45:00,3314.56,3314.56,3309.58,3310.15,1743
2025-05-21 10:50:00,3310.11,3310.33,3308.15,3309.49,1552
2025-05-21 10:55:00,3309.5,3310.49,3307.69,3309.93,1430
2025-05-21 11:00:00,3309.92,3311.26,3308.45,3309.64,1393
2025-05-21 11:05:00,3309.54,3310.12,3306.16,3307.01,1733
2025-05-21 11:10:00,3307.06,3307.42,3303.96,3305.03,1705
2025-05-21 11:15:00,3305.04,3308.64,3304.59,3308.44,1456
2025-05-21 11:20:00,3308.53,3309.47,3307.93,3308.81,1409
2025-05-21 11:25:00,3308.8,3309.39,3306.53,3306.97,1644
2025-05-21 11:30:00,3306.98,3308.47,3305.58,3307.63,1408
2025-05-21 11:35:00,3307.64,3310.16,3307.13,3309.46,1490
2025-05-21 11:40:00,3309.5,3312.04,3309.01,3309.01,1218
2025-05-21 11:45:00,3308.99,3310.1,3308.46,3309.21,1038
2025-05-21 11:50:00,3309.22,3309.8,3307.94,3309.51,1196
2025-05-21 11:55:00,3309.46,3310.55,3307.99,3308.32,1243
2025-05-21 12:00:00,3308.4,3310.94,3307.15,3310.51,1203
2025-05-21 12:05:00,3310.49,3311.16,3309.84,3309.84,1082
2025-05-21 12:10:00,3309.88,3309.91,3307.56,3307.82,1272
2025-05-21 12:15:00,3307.8,3308.95,3307.48,3308.36,864
2025-05-21 12:20:00,3308.35,3309.97,3308.16,3309.94,1005
2025-05-21 12:25:00,3309.96,3311.78,3309.7,3310.45,1100
2025-05-21 12:30:00,3310.44,3311.94,3309.23,3310.66,1359
2025-05-21 12:35:00,3310.6,3311.81,3308.12,3308.78,1302
2025-05-21 12:40:00,3308.8,3309.55,3307.56,3307.58,1198
2025-05-21 12:45:00,3307.57,3310.13,3307.15,3309.74,959
2025-05-21 12:50:00,3309.75,3311.34,3309.39,3310.57,1251
2025-05-21 12:55:00,3310.58,3313.29,3310.3,3313.28,1236
2025-05-21 13:00:00,3313.27,3313.87,3311.89,3312.34,1545
2025-05-21 13:05:00,3312.3,3312.61,3311.05,3311.83,920
2025-05-21 13:10:00,3311.81,3312.23,3310.5,3311.48,1005
2025-05-21 13:15:00,3311.49,3313.95,3311.16,3313.84,1051
2025-05-21 13:20:00,3313.85,3317.42,3313.41,3316.18,1820
2025-05-21 13:25:00,3316.2,3317.54,3315.78,3316.18,1367
2025-05-21 13:30:00,3316.2,3318.25,3314.55,3317.27,1767
2025-05-21 13:35:00,3317.28,3317.51,3315.91,3315.97,1479
2025-05-21 13:40:00,3316.01,3316.8,3311.1,3311.17,1668
2025-05-21 13:45:00,3311.16,3311.31,3308.94,3309.01,1637
2025-05-21 13:50:00,3309.04,3311.1,3308.67,3310.85,1418
2025-05-21 13:55:00,3310.86,3312.58,3310.14,3311.99,940
2025-05-21 14:00:00,3312.05,3316.16,3312.05,3315.0,1342
2025-05-21 14:05:00,3314.98,3315.16,3311.53,3312.26,1186
2025-05-21 14:10:00,3312.24,3312.27,3308.5,3309.97,1481
2025-05-21 14:15:00,3309.96,3311.69,3309.44,3311.49,1458
2025-05-21 14:20:00,3311.45,3312.1,3310.32,3311.4,1140
2025-05-21 14:25:00,3311.36,3312.36,3310.32,3312.35,1256
2025-05-21 14:30:00,3312.39,3312.83,3309.0,3309.16,1456
2025-05-21 14:35:00,3309.18,3310.18,3307.62,3308.87,1540
2025-05-21 14:40:00,3308.89,3309.09,3306.65,3307.73,1441
2025-05-21 14:45:00,3307.74,3309.08,3306.4,3308.79,1478
2025-05-21 14:50:00,3308.74,3312.08,3308.23,3310.69,1390
2025-05-21 14:55:00,3310.66,3311.16,3307.67,3311.16,1727
2025-05-21 15:00:00,3311.17,3312.65,3307.87,3310.83,2491
2025-05-21 15:05:00,3310.82,3311.62,3308.89,3309.06,2191
2025-05-21 15:10:00,3309.08,3311.76,3308.31,3309.46,1653
2025-05-21 15:15:00,3309.55,3311.28,3307.6,3308.79,1711
2025-05-21 15:20:00,3308.76,3308.97,3301.92,3302.48,3594
2025-05-21 15:25:00,3302.46,3304.37,3290.44,3295.61,4213
2025-05-21 15:30:00,3295.66,3298.15,3291.78,3294.27,4739
2025-05-21 15:35:00,3294.28,3298.19,3290.95,3297.52,3975
2025-05-21 15:40:00,3297.51,3299.36,3295.7,3299.0,3467
2025-05-21 15:45:00,3299.01,3300.49,3296.93,3299.85,2576
2025-05-21 15:50:00,3299.91,3302.75,3299.54,3302.64,2667
2025-05-21 15:55:00,3302.64,3303.98,3300.05,3302.66,2398
2025-05-21 16:00:00,3302.68,3306.18,3302.68,3304.02,3056
2025-05-21 16:05:00,3304.06,3305.6,3300.36,3302.88,3026
2025-05-21 16:10:00,3302.83,3305.42,3299.9,3305.24,2831
2025-05-21 16:15:00,3305.25,3306.98,3303.77,3305.89,3130
2025-05-21 16:20:00,3305.95,3307.2,3303.06,3303.89,2549
2025-05-21 16:25:00,3303.86,3304.63,3300.67,3304.32,1713
2025-05-21 16:30:00,3304.34,3309.16,3304.34,3308.06,3196
2025-05-21 16:35:00,3308.05,3309.29,3300.9,3303.76,3654
2025-05-21 16:40:00,3303.78,3306.62,3302.21,3304.91,2228
2025-05-21 16:45:00,3304.9,3306.23,3298.51,3301.07,3802
2025-05-21 16:50:00,3301.06,3301.56,3295.42,3300.67,3239
2025-05-21 16:55:00,3300.69,3304.87,3300.54,3303.44,3096
2025-05-21 17:00:00,3303.42,3303.82,3295.46,3298.2,4193
2025-05-21 17:05:00,3298.17,3301.58,3297.11,3298.2,3592
2025-05-21 17:10:00,3298.19,3300.14,3296.25,3298.9,2826
2025-05-21 17:15:00,3298.92,3302.04,3298.39,3300.38,2337
2025-05-21 17:20:00,3300.37,3305.03,3299.17,3304.92,2192
2025-05-21 17:25:00,3304.93,3307.31,3303.9,3306.25,2773
2025-05-21 17:30:00,3306.27,3306.27,3302.67,3304.91,2393
2025-05-21 17:35:00,3304.94,3304.95,3302.02,3304.33,2435
2025-05-21 17:40:00,3304.39,3304.88,3302.5,3303.51,2689
2025-05-21 17:45:00,3303.58,3307.58,3301.89,3306.7,1887
2025-05-21 17:50:00,3306.73,3307.45,3304.97,3305.92,1603
2025-05-21 17:55:00,3305.84,3306.11,3303.92,3304.33,2028
2025-05-21 18:00:00,3304.36,3307.59,3303.52,3305.64,2350
2025-05-21 18:05:00,3305.65,3311.33,3304.44,3308.47,2458
2025-05-21 18:10:00,3308.46,3313.14,3307.47,3311.95,2583
2025-05-21 18:15:00,3311.96,3315.16,3311.47,3314.42,2973
2025-05-21 18:20:00,3314.39,3315.01,3311.54,3313.01,2311
2025-05-21 18:25:00,3313.04,3313.55,3310.89,3311.71,2051
2025-05-21 18:30:00,3311.74,3312.84,3309.13,3310.99,2208
2025-05-21 18:35:00,3311.0,3313.5,3310.58,3312.38,2050
2025-05-21 18:40:00,3312.44,3313.32,3311.11,3312.06,1627
2025-05-21 18:45:00,3312.07,3312.86,3310.7,3312.66,1369
2025-05-21 18:50:00,3312.69,3313.85,3312.54,3313.25,1456
2025-05-21 18:55:00,3313.3,3313.76,3311.61,3311.92,1188
2025-05-21 19:00:00,3311.95,3312.1,3310.15,3311.35,1337
2025-05-21 19:05:00,3311.51,3313.18,3311.18,3311.93,1516
2025-05-21 19:10:00,3311.94,3314.43,3311.81,3312.58,1446
2025-05-21 19:15:00,3312.62,3313.65,3311.94,3312.67,1256
2025-05-21 19:20:00,3312.62,3313.15,3310.93,3311.86,1198
2025-05-21 19:25:00,3311.87,3312.07,3309.44,3309.88,1701
2025-05-21 19:30:00,3309.89,3310.68,3305.2,3305.2,2248
2025-05-21 19:35:00,3305.21,3308.33,3304.3,3307.83,1686
2025-05-21 19:40:00,3307.82,3308.87,3305.54,3305.58,1242
2025-05-21 19:45:00,3305.65,3306.93,3304.71,3306.22,1375
2025-05-21 19:50:00,3306.2,3307.71,3303.55,3303.83,1456
2025-05-21 19:55:00,3303.8,3305.2,3302.65,3302.98,1591
2025-05-21 20:00:00,3302.97,3306.1,3302.62,3305.86,1425
2025-05-21 20:05:00,3305.83,3308.53,3305.74,3308.44,1306
2025-05-21 20:10:00,3308.45,3311.04,3308.45,3311.04,1447
2025-05-21 20:15:00,3311.12,3312.9,3309.11,3311.99,1946
2025-05-21 20:20:00,3311.91,3315.19,3311.68,3314.69,2370
2025-05-21 20:25:00,3314.75,3314.99,3310.15,3310.98,2778
2025-05-21 20:30:00,3310.97,3311.85,3306.68,3310.45,2822
2025-05-21 20:35:00,3310.48,3312.83,3309.68,3311.29,1867
2025-05-21 20:40:00,3311.3,3314.42,3311.27,3313.27,1708
2025-05-21 20:45:00,3313.28,3314.1,3312.19,3312.98,1705
2025-05-21 20:50:00,3312.99,3313.46,3312.14,3312.7,1668
2025-05-21 20:55:00,3312.71,3316.38,3312.51,3316.36,1478
2025-05-21 21:00:00,3316.35,3316.44,3312.14,3312.45,1365
2025-05-21 21:05:00,3312.46,3314.58,3312.08,3313.35,1268
2025-05-21 21:10:00,3313.37,3314.18,3312.67,3313.13,1079
2025-05-21 21:15:00,3313.15,3314.45,3312.16,3313.42,1079
2025-05-21 21:20:00,3313.46,3314.88,3313.46,3314.13,1167
2025-05-21 21:25:00,3314.12,3314.27,3312.3,3313.98,1172
2025-05-21 21:30:00,3313.99,3315.46,3313.55,3315.09,1053
2025-05-21 21:35:00,3315.08,3316.23,3314.5,3315.27,1197
2025-05-21 21:40:00,3315.26,3315.78,3314.45,3315.15,824
2025-05-21 21:45:00,3315.1,3315.98,3313.9,3315.43,1104
2025-05-21 21:50:00,3315.47,3315.67,3313.83,3314.04,913
2025-05-21 21:55:00,3313.97,3314.87,3312.24,3314.28,1267
2025-05-21 22:00:00,3314.27,3318.39,3314.25,3318.25,1491
2025-05-21 22:05:00,3318.27,3322.56,3317.88,3322.56,2337
2025-05-21 22:10:00,3322.57,3324.16,3321.75,3322.64,1666
2025-05-21 22:15:00,3322.66,3323.79,3321.15,3322.53,1568
2025-05-21 22:20:00,3322.53,3323.55,3320.75,3323.1,1374
2025-05-21 22:25:00,3323.06,3324.81,3322.98,3324.46,1493
2025-05-21 22:30:00,3324.47,3324.54,3322.56,3323.31,1722
2025-05-21 22:35:00,3323.3,3323.67,3321.14,3321.92,1326
2025-05-21 22:40:00,3321.99,3322.34,3320.1,3322.31,1263
2025-05-21 22:45:00,3322.32,3323.58,3321.6,3322.73,1310
2025-05-21 22:50:00,3322.57,3322.65,3318.72,3319.46,2000
2025-05-21 22:55:00,3319.37,3319.37,3317.07,3318.33,1813
2025-05-21 23:00:00,3318.35,3319.8,3317.82,3318.71,907
2025-05-21 23:05:00,3318.78,3319.04,3317.21,3317.41,627
2025-05-21 23:10:00,3317.4,3318.95,3315.88,3315.97,672
2025-05-21 23:15:00,3315.98,3316.8,3313.06,3316.59,1317
2025-05-21 23:20:00,3316.6,3317.27,3315.79,3315.79,787
2025-05-21 23:25:00,3315.65,3317.88,3315.59,3317.41,698
2025-05-21 23:30:00,3317.47,3317.87,3314.12,3317.21,876
2025-05-21 23:35:00,3317.24,3317.76,3315.07,3315.08,695
2025-05-21 23:40:00,3315.13,3316.58,3315.13,3315.67,606
2025-05-21 23:45:00,3315.68,3316.92,3314.7,3314.84,729
2025-05-21 23:50:00,3314.85,3315.53,3314.07,3314.35,548
2025-05-21 23:55:00,3314.36,3315.8,3313.64,3315.25,395
2025-05-22 01:00:00,3317.31,3319.62,3315.98,3319.12,802
2025-05-22 01:05:00,3319.08,3320.14,3315.58,3317.49,728
2025-05-22 01:10:00,3317.52,3317.87,3316.18,3317.23,437
2025-05-22 01:15:00,3317.18,3319.65,3315.72,3319.55,425
2025-05-22 01:20:00,3319.52,3320.85,3318.7,3320.23,845
2025-05-22 01:25:00,3320.19,3320.87,3318.85,3319.45,862
2025-05-22 01:30:00,3319.42,3319.6,3316.71,3317.71,982
2025-05-22 01:35:00,3317.76,3319.04,3315.71,3317.55,897
2025-05-22 01:40:00,3317.53,3318.93,3317.28,3318.14,593
2025-05-22 01:45:00,3318.1,3319.19,3317.88,3318.89,450
2025-05-22 01:50:00,3318.91,3319.09,3317.72,3318.19,399
2025-05-22 01:55:00,3318.18,3318.83,3316.76,3317.86,588
2025-05-22 02:00:00,3317.87,3321.2,3317.81,3318.83,1178
2025-05-22 02:05:00,3318.88,3320.63,3318.08,3319.91,823
2025-05-22 02:10:00,3319.94,3321.35,3319.66,3320.76,702
2025-05-22 02:15:00,3320.67,3322.28,3319.73,3322.07,653
2025-05-22 02:20:00,3322.01,3322.95,3321.47,3322.58,731
2025-05-22 02:25:00,3322.6,3323.43,3322.16,3322.53,574
2025-05-22 02:30:00,3322.55,3323.97,3321.22,3323.76,786
2025-05-22 02:35:00,3323.69,3324.01,3321.74,3322.12,823
2025-05-22 02:40:00,3322.09,3322.78,3320.51,3322.28,781
2025-05-22 02:45:00,3322.31,3322.31,3320.95,3322.19,609
2025-05-22 02:50:00,3322.21,3322.66,3317.29,3319.61,1257
2025-05-22 02:55:00,3319.6,3320.91,3318.92,3319.89,1076
2025-05-22 03:00:00,3319.9,3323.76,3319.9,3322.41,1622
2025-05-22 03:05:00,3322.24,3324.49,3321.85,3324.39,1106
2025-05-22 03:10:00,3324.41,3326.21,3323.45,3323.54,1785
2025-05-22 03:15:00,3323.49,3324.05,3321.81,3322.91,1431
2025-05-22 03:20:00,3322.92,3322.92,3319.99,3321.15,1366
2025-05-22 03:25:00,3321.12,3321.14,3319.49,3320.45,980
2025-05-22 03:30:00,3320.47,3322.93,3319.77,3322.46,1116
2025-05-22 03:35:00,3322.45,3322.71,3320.87,3322.2,966
2025-05-22 03:40:00,3322.28,3323.61,3321.47,3323.48,898
2025-05-22 03:45:00,3323.5,3323.6,3321.02,3323.28,1155
2025-05-22 03:50:00,3323.24,3325.29,3322.73,3325.04,1218
2025-05-22 03:55:00,3325.0,3325.57,3322.84,3323.78,1163
2025-05-22 04:00:00,3323.79,3326.45,3320.42,3326.45,3020
2025-05-22 04:05:00,3326.47,3329.83,3325.17,3326.97,2425
2025-05-22 04:10:00,3326.96,3329.68,3326.37,3327.15,1961
2025-05-22 04:15:00,3327.17,3332.43,3325.7,3330.18,3087
2025-05-22 04:20:00,3330.19,3337.54,3329.73,3337.33,2637
2025-05-22 04:25:00,3337.34,3339.15,3336.26,3338.19,2241
2025-05-22 04:30:00,3338.21,3339.85,3336.12,3338.59,2754
2025-05-22 04:35:00,3338.61,3341.85,3338.01,3339.2,2225
2025-05-22 04:40:00,3339.11,3342.83,3337.37,3342.6,2384
2025-05-22 04:45:00,3342.59,3342.74,3339.54,3340.46,1850
2025-05-22 04:50:00,3340.51,3342.49,3339.16,3341.28,2162
2025-05-22 04:55:00,3341.26,3341.99,3337.39,3338.08,2194
2025-05-22 05:00:00,3338.09,3341.33,3336.89,3338.07,2160
2025-05-22 05:05:00,3338.04,3339.62,3336.63,3338.62,1608
2025-05-22 05:10:00,3338.62,3340.49,3337.37,3340.35,1357
2025-05-22 05:15:00,3340.43,3340.63,3338.78,3338.78,1337
2025-05-22 05:20:00,3338.79,3339.24,3336.52,3337.89,1267
2025-05-22 05:25:00,3337.88,3340.39,3337.16,3337.33,1762
2025-05-22 05:30:00,3337.33,3339.84,3336.97,3338.72,1772
2025-05-22 05:35:00,3338.64,3340.08,3338.49,3339.72,1390
2025-05-22 05:40:00,3339.73,3343.87,3339.38,3343.59,1683
2025-05-22 05:45:00,3343.58,3344.75,3342.57,3343.3,1613
2025-05-22 05:50:00,3343.29,3343.96,3339.56,3341.1,1689
